1_elevation,1_slope,1_aspect,1_placurv,1_procurv,1_lsfactor,1_twi,1_geology,1_sdoif,Label 
351,22.40687,345.9637,-0.0301983,-0.01117621,8.784597,6.851007,3,1.313171,0
114,24.09484,116.565,0.007931169,0.01137913,5.227858,3.728853,2,1.098761,0
30,22.98977,315,-0.01029502,-0.006259244,7.809917,6.076295,5,1.25773,0
529,38.87666,277.125,-0.04808432,-0.007081696,15.30173,5.713693,3,1.313998,0
177,8.049467,315,-0.003961854,-0.02065118,0.001043504,10.09677,5,1.33276,0
16,22.40687,194.0362,-0.004422207,0.004422436,5.765874,4.745792,2,1.197871,1
335,48.74736,217.875,-0.05430002,-0.003627224,16.58939,4.597812,3,1.364836,0
246,29.49621,225,-0.005516863,-7.15E-07,9.042347,5.015682,3,1.347097,0
134,27.01712,281.3099,-0.01696952,-0.007860799,7.125424,4.451892,3,1.288409,0
269,31.31116,80.53768,0.008342377,0.01372305,11.34757,5.727509,3,1.337277,0
94,17.5484,288.4349,-0.002391571,-0.005886017,4.912775,4.835632,5,1.357175,1
170,26.56505,36.8699,0.03514154,0.03106329,5.939672,3.662997,2,1.282516,0
324,38.65981,270,0.009896294,-0.001619927,9.186184,3.20075,3,1.312313,1
23,17.5484,288.4349,0.01183243,-0.009073639,4.947901,5.770176,2,1.329359,0
165,26.56505,90,-0.01692526,0.01415793,7.512202,4.837371,2,1.347252,0
413,19.82703,326.3099,0.000582696,-0.000585137,4.477752,4.374548,3,1.329616,0
47,28.3032,248.1986,0.006096472,-0.02264798,7.845715,4.600361,5,1.277976,0
274,19.82703,303.6901,-0.0366051,0.003502078,8.896122,7.80702,3,1.335263,1
168,22.40687,345.9637,-0.005115928,0.0188818,5.488048,4.498871,5,1.190457,0
386,24.09484,116.565,0.04015895,0.003974349,4.987948,3.493968,3,1.326476,0
67,38.87666,7.125016,0.02394928,0.03123261,11.04339,4.083023,5,1.293897,0
126,30.24626,239.0362,0.03715446,0.0125013,6.427894,3.130855,3,1.294624,1
102,31.31116,9.462322,0.01232573,-0.004048138,9.021134,4.580339,2,1.338207,0
313,40.70319,54.46232,0.004975152,0.000539985,11.32778,3.89647,3,1.368089,0
441,36.05503,254.0546,0.01454405,0.004760145,8.482271,3.283713,3,1.329139,0
197,19.82703,56.30993,-0.004983132,0.01326072,4.549091,4.45358,2,1.26305,0
486,15.79317,225,0.07161032,0.04701272,2.213651,2.525729,3,1.318491,1
50,41.81031,206.565,-0.002126359,-0.000647079,10.92536,3.533438,3,1.357038,1
446,31.31116,9.462322,0.002567885,0.01398729,7.941952,3.943284,3,1.354079,0
101,35.79576,326.3099,0.006795543,0.006998403,9.211692,3.746307,2,1.343603,0
123,31.31116,9.462322,0.008147386,0.01392171,9.952432,5.071573,3,1.102323,0
174,24.09484,116.565,-0.04193757,-0.02151336,9.024595,6.458612,2,1.353274,0
356,30.96376,360,0.008743756,0.007808979,7.835822,3.954954,3,1.28318,0
89,16.69924,360,0.009466611,0.004251041,3.801379,4.817601,2,1.300392,0
46,5.710593,270,0.003589241,0.01053826,0.6391927,3.91285,2,1.244413,0
516,35.26439,45,-0.0193251,-0.005494233,11.51017,4.964125,5,1.328519,0
196,35.79576,303.6901,0.000896643,0.01565121,9.678956,3.99371,3,1.36744,1
177,26.56505,216.8699,0.008621625,0.00793233,6.203262,3.880105,3,1.360215,1
28,12.60438,243.435,-0.001325627,-0.02327627,2.676122,8.72229,2,1.124739,0
399,22.40687,255.9638,0.01645014,0.02768316,5.821104,4.793458,3,1.317434,0
131,17.5484,71.56505,-0.02392307,-0.01757229,3.576301,4.147006,3,1.304877,1
32,19.82703,123.6901,0.01915874,0.01386509,4.2055,4.075968,2,1.281623,0
320,27.01712,101.3099,-0.002037411,0.002037411,6.627539,4.089714,3,1.280531,1
136,8.049467,135,-0.005175403,0.008007434,0.000618417,11.88368,3,1.31452,0
287,28.3032,158.1986,-0.00267376,-0.008358954,6.709489,3.818138,3,1.281032,1
143,19.82703,326.3099,-0.00497258,0.002215012,7.257678,6.789243,5,1.1684,0
176,16.69924,270,-0.02215877,0.005607257,5.549851,6.709637,5,1.253129,0
257,35.79576,236.3099,0.03924641,0.01039593,7.475682,2.702216,3,1.299572,1
225,30.24626,120.9638,0.01432509,0.004985216,7.104324,3.631138,3,1.317184,0
20,59.57768,319.7636,-0.009680393,-0.02352945,23.45901,5.03769,3,1.366104,0
257,22.40687,284.0363,-0.04107039,0.005206135,7.989139,6.376423,3,1.304279,1
89,12.60438,116.565,0.007324108,0.0149226,3.212365,4.380725,3,1.307231,0
531,42.16205,263.6598,0.0058712,0.002414933,12.65624,4.21207,3,1.33757,1
319,17.5484,161.565,0.01266993,-0.00165675,4.940191,5.76238,3,1.303466,1
88,12.60438,116.565,0.00090099,0.007476085,0.8968897,5.606471,1,1.233928,0
283,24.09484,116.565,0.009290697,0.01829475,5.719199,4.177989,3,1.283231,0
141,32.31153,161.565,0.01791532,0.01243014,8.143388,3.846563,3,1.31105,0
73,26.56505,143.1301,0.013522,0.005843844,6.714486,4.276064,2,1.339992,0
316,19.82703,326.3099,0.03410282,0.02934933,3.49627,3.137427,2,1.308264,0
212,33.85452,296.5651,-0.02699435,0.002167689,9.481024,4.279354,2,1.365274,0
214,22.40687,284.0363,0.02392869,-0.004619604,4.653709,3.674331,3,1.309073,1
555,38.65981,90,0.02756067,0.002790892,11.51555,4.330738,3,1.326108,1
131,42.16205,263.6598,-0.003266166,-0.02707868,13.17084,4.411343,3,1.311103,1
46,31.31116,279.4623,0.01644491,0.02233377,5.346721,3.019516,2,1.353365,0
314,50.38864,245.556,0.000819238,-0.0394374,13.39862,3.313054,3,1.364399,0
269,17.5484,251.565,-0.006238927,-0.02699349,5.757319,6.527719,5,1.296859,0
410,17.5484,198.435,0.05484143,0.03895008,2.877777,3.06045,3,1.277719,0
173,31.31116,80.53768,0.04946202,0.008470111,7.07887,3.36806,3,1.338564,1
283,35.26439,45,0.000581747,0.01320976,11.18085,4.818985,3,1.337642,0
201,32.31153,251.565,-0.02493929,0.01114535,13.19432,6.259466,2,1.334968,0
155,21.80141,270,0.03027517,-0.005446065,5.135704,4.366538,1,1.243162,0
249,27.01712,258.6901,-0.01160833,-0.01046321,9.663063,5.9751,3,1.285451,0
452,17.5484,108.435,-0.01195247,0.01471859,3.426477,4.298397,3,1.287378,0
339,22.40687,75.96375,-0.008633251,-0.01900835,6.346541,5.225557,3,1.285267,0
570,22.98977,45,0.01547166,-0.001672829,5.421533,4.251217,3,1.326812,0
419,36.05503,74.0546,-0.007138022,-0.01217594,8.37375,3.21933,3,1.322928,0
231,38.87666,240.2551,-0.006717115,-0.001558031,11.37487,4.230897,3,1.296327,0
206,28.3032,21.80141,0.03038906,-0.002801173,6.524862,3.678622,3,1.363387,1
118,24.09484,153.435,-0.002343795,-0.000414995,5.714668,4.174026,3,1.290756,0
37,37.29208,23.19859,-0.01645939,-0.04150204,5.660995,2.033914,5,1.34253,0
73,35.79576,56.30993,0.02490737,-0.006359394,8.023458,3.055787,3,1.300135,1
198,17.5484,161.565,-0.03247447,-0.01992788,4.513645,5.310885,5,1.316144,0
412,27.01712,191.3099,0.04741592,0.01327256,6.128125,3.69799,5,1.314674,0
130,24.09484,116.565,0.02216106,0.03852681,4.690369,3.186401,1,1.264644,1
56,17.5484,198.435,0.008200777,0.005592558,3.643541,4.240139,3,1.300467,0
168,31.31116,99.46232,0.005672661,-0.0360169,7.769806,3.833714,3,1.296653,1
124,22.40687,104.0362,-0.007147782,-0.003887985,5.993435,4.939331,3,1.311537,0
141,19.82703,123.6901,0.000934123,-0.009211711,4.524885,4.426904,1,1.286027,0
66,24.09484,116.565,-0.008425958,-0.03217097,0.004006926,9.419739,5,1.319117,0
180,27.01712,11.30993,0.05198308,0.02802058,7.934731,4.989794,3,1.358363,0
343,30.24626,59.03624,0.004104286,0.0124045,6.394236,3.104605,3,1.284377,1
220,15.79317,315,-0.01178451,-0.01311295,1.22205,4.683962,2,1.319079,0
49,31.31116,9.462322,0.03859724,0.008285688,7.933463,3.937937,3,1.131052,0
184,40.70319,305.5377,0.001553097,-0.01810461,10.53127,3.531921,3,1.316472,0
73,27.01712,258.6901,-0.000117172,-0.002651382,6.745585,4.177988,1,1.239423,0
625,38.65981,360,0.007760272,0.05293309,15.81333,5.916512,3,1.348364,0
354,26.56505,270,0.1158594,0.01930908,5.070172,2.871601,3,1.308249,0
49,37.99073,219.8056,-0.03343607,-0.02725301,9.533966,3.506584,7,1.292712,1
309,22.40687,284.0363,0.00906931,-0.009096165,4.583513,3.598337,5,1.32116,0
437,26.56505,180,0.06069272,-4.25E-06,6.244614,3.913324,3,1.332112,1
103,15.79317,135,0.000627904,-0.000628514,3.2512,4.447634,3,1.303498,0
296,34.99202,180,-0.0109176,-0.002871457,11.65385,5.080176,3,1.316179,1
160,26.56505,360,-0.005638339,-0.005420011,6.444995,4.071248,2,1.273333,0
476,33.85452,116.565,0.004340895,0.009455492,8.71967,3.8608,3,1.365024,1
201,27.01712,348.6901,-0.009027845,-0.001991442,6.247539,3.794484,2,1.321073,0
161,22.40687,104.0362,0.01735768,0.01022777,5.125914,4.157552,3,1.316472,1
478,26.56505,90,0.01503287,0.009791348,7.077205,4.539123,3,1.326741,1
342,26.56505,323.1301,-0.02533634,-0.01604061,8.157571,5.24946,3,1.285425,1
310,22.40687,14.03624,0.01878397,-0.005051057,4.981107,4.031382,5,1.319177,0
230,31.31116,350.5377,-0.01344095,-0.005870575,10.41197,5.297268,1,1.330028,0
82,22.98977,225,-0.02498358,-0.01915461,7.502129,5.875257,2,1.297838,0
116,21.80141,360,-0.001087799,-0.01546249,5.73891,4.921799,2,1.100318,0
504,11.30993,90,-0.003669073,-0.007395381,2.930878,6.460539,3,1.324269,0
411,21.80141,180,-0.008008528,-0.000267839,5.873508,5.037713,3,1.313357,0
226,22.40687,75.96375,-0.00076128,-0.01303022,6.232536,5.134924,2,1.280754,0
176,19.82703,146.3099,0.05818492,0.01905751,3.104913,2.543871,3,1.306314,1
183,24.09484,116.565,0.005359905,0.00843404,9.338413,6.629526,2,1.365991,0
383,30.96376,360,0.03218659,0.03401703,6.691347,3.165501,3,1.289812,0
48,26.56505,323.1301,0.01326342,0.01983961,6.420547,4.052245,3,1.275236,0
363,30.24626,149.0362,0.008213695,-0.0137386,7.490253,3.895633,3,1.308909,0
177,30.24626,239.0362,-0.004649585,0.004442065,6.042963,2.822092,2,1.271083,0
235,30.24626,239.0362,0.00046873,0.005047628,6.576108,3.244835,3,1.299657,1
320,22.40687,255.9638,0.01683512,-0.003036288,4.11749,3.062227,3,1.288184,0
128,27.01712,191.3099,0.01170964,0.02143368,5.948421,3.67034,3,1.325669,0
95,27.01712,348.6901,0.01650042,-0.02207842,5.860967,3.475119,2,1.103752,0
115,17.5484,108.435,0.01660594,-5.44E-05,4.685222,5.497426,3,1.336775,0
127,44.56372,113.9625,0.01137831,0.007931379,13.50089,4.162518,1,1.335234,0
165,35.26439,188.1301,-0.008104471,-0.002929465,10.81424,4.652288,3,1.306078,0
7,57.68847,325.3048,-0.009553972,-0.07419748,14.9236,2.981969,7,1.305771,0
108,24.09484,116.565,0.007277736,-0.004518947,6.813434,5.053326,5,1.284112,0
257,32.63194,231.3402,-0.0344846,-0.004131118,8.079807,3.737907,3,1.312205,1
58,17.5484,161.565,0.000569698,-0.003376094,3.652004,4.25174,3,1.304829,0
49,32.63194,141.3402,-0.01232001,-0.01526605,10.01467,4.811324,3,1.340525,0
531,30.96376,90,-0.002217604,0.02152913,9.709778,5.027092,3,1.322557,1
15,17.5484,341.5651,0.01095203,0.000834241,3.568128,4.500973,5,1.334207,0
240,37.99073,129.8056,-0.002186412,0.00770399,9.179422,3.317101,3,1.331692,1
55,30.24626,30.96376,0.00314554,-0.00314554,8.576407,4.572696,5,1.35646,0
267,11.30993,360,0.0197543,0.01335117,1.780767,3.914381,2,1.107386,0
184,11.30993,360,-0.02844421,0.03126648,0.000684001,10.2449,1,1.27,0
65,22.40687,104.0362,0.00079753,-0.01186076,6.602639,5.423355,1,1.283638,0
18,47.12401,68.19859,-0.007362952,-0.006120935,7.813522,1.86797,6,1.12855,0
531,41.98721,180,-0.001884123,-0.006397127,12.40709,4.140764,3,1.316817,1
175,28.3032,111.8014,0.02112797,0.0174902,6.810926,3.893164,3,1.305046,1
183,35.26439,278.1301,0.01940677,-9.52E-05,9.284666,3.889792,3,1.355925,1
628,39.50971,14.03624,0.003676553,-0.01195292,10.84816,3.883198,3,1.369489,0
15,26.56505,306.8699,0.009786918,-0.004260185,5.650726,3.413648,5,1.347851,0
99,15.79317,135,0.008183287,0.005608217,3.019793,4.078454,2,1.269146,0
398,22.40687,194.0362,0.000630553,0.01316827,7.121882,5.801868,3,1.31771,0
108,27.01712,191.3099,0.007137201,0.01772608,6.400548,3.915464,2,1.106301,0
418,24.09484,116.565,-0.01396576,-0.002589414,10.06594,7.004634,5,1.332189,0
96,15.79317,45,-0.0676201,-0.006862933,6.912584,8.219231,2,1.277748,0
200,24.09484,116.565,-0.00983865,-0.009470432,9.028261,6.460643,3,1.292457,0
342,45.83452,330.9454,0.05818287,0.04388256,9.215477,2.065615,3,1.306179,1
10,5.710593,360,-0.02780409,-0.04842417,0.000921782,15.88755,2,1.250635,0
130,28.3032,291.8014,-0.002806158,0.03591102,7.260962,4.213085,1,1.256609,0
16,16.69924,180,0.01295573,0.01738912,4.073225,5.162957,3,1.285711,0
196,8.049467,315,-0.04299776,-0.009527873,0.000819454,15.54379,5,1.362228,0
443,47.84365,84.80557,0.04847405,-0.001577075,12.41385,3.271178,3,1.353204,0
140,12.60438,206.565,-0.007461379,-0.02292192,1.037127,6.332849,2,1.299546,0
416,19.82703,303.6901,0.01237078,0.004174635,4.29595,4.167306,3,1.36234,0
330,22.98977,135,-0.007304444,-0.009243407,6.64743,5.270475,3,1.303023,0
146,41.81031,333.4349,-0.02835142,-0.01026796,11.87178,3.948824,3,1.334688,1
245,27.01712,168.6901,-0.03635845,-0.02709126,10.85997,6.558964,5,1.317532,1
348,34.99202,180,0.0194592,0.01364139,8.177558,3.30896,3,1.298534,1
70,19.82703,326.3099,0.02393334,0.01740394,4.521244,4.422879,3,1.169203,0
577,38.65981,90,0.01019546,-0.004668114,11.69485,4.407987,3,1.35764,0
48,22.40687,345.9637,0.005861871,-0.003103387,5.651793,4.645872,3,1.178952,0
63,27.01712,78.69007,0.03310364,-0.01103394,6.52217,4.009582,2,1.259034,1
143,11.30993,90,0.005242148,0.00027543,1.966966,4.41162,3,1.306799,0
182,24.09484,296.5651,-0.03231978,-0.003544481,6.807764,5.049163,1,1.246917,0
350,38.87666,150.2551,0.01321269,-0.002175088,10.02855,3.601045,3,1.311117,0
691,35.26439,81.8699,0.01904897,0.005780127,9.456964,3.981728,3,1.324131,0
164,19.82703,33.69007,0.03546491,0.01143206,3.466712,3.094976,3,1.332209,1
67,17.5484,251.565,-0.01415808,-0.02708337,4.493288,5.304528,2,1.347466,0
233,12.60438,116.565,-0.003481401,-0.01030156,6.578277,6.285541,1,1.338724,0
176,37.29208,66.80141,0.01444317,0.01590229,9.01993,3.357448,3,1.334269,1
199,24.09484,116.565,-0.02029304,0.01478279,8.869601,6.371994,3,1.366596,0
164,17.5484,18.43495,-0.05576072,-0.002170188,6.967887,7.48192,3,1.293203,0
97,26.56505,306.8699,-0.003147542,0.000388752,6.041165,3.747713,3,1.10459,0
291,31.31116,170.5377,0.05477421,0.01695186,7.118192,3.395757,3,1.280439,1
50,32.63194,141.3402,-0.000363363,0.005880941,9.19267,4.383099,1,1.228398,0
141,28.3032,291.8014,-0.007535844,-0.02004961,8.675753,5.103184,3,1.366787,0
100,26.56505,270,0.002963764,0.005311382,7.11642,4.566752,3,1.279371,0
181,33.85452,243.435,-0.0108834,-0.03602822,10.05598,4.573732,5,1.319899,0
91,26.56505,360,0.01549583,-0.0182534,8.128264,5.231465,3,1.285616,0
229,22.40687,75.96375,0.01631617,0.000232901,7.384106,5.982657,5,1.304241,0
70,32.63194,38.65981,-0.006045047,-0.004953488,7.134722,3.115933,3,1.307591,1
68,22.40687,194.0362,0.02833634,0.01580184,4.569021,3.582503,2,1.26478,0
450,26.56505,143.1301,0.009249088,0.0183388,6.166046,3.850017,3,1.31458,0
209,31.31116,189.4623,-0.01967556,0.000366475,13.36426,6.545408,3,1.308916,1
40,17.5484,198.435,0.03705967,0.04287808,3.159849,3.527981,2,1.336707,0
312,15.79317,45,0.01078274,0.002994113,2.051875,3.850577,3,1.287863,0
506,29.49621,315,-0.002232261,0.01050375,7.957601,4.376727,3,1.358847,0
158,17.5484,198.435,0.01896982,-0.002417082,4.849735,5.669981,3,1.316396,0
97,57.2661,315,0.0480318,0.02087812,11.30899,1.643197,3,1.352749,1
54,30.24626,329.0363,-0.01565917,-0.000892953,9.839108,5.259445,2,1.116499,0
278,24.09484,296.5651,-0.04203495,-0.07384395,7.092794,5.254241,5,1.308157,0
29,26.56505,90,0.01322093,0.000572101,7.740683,4.987177,1,1.284205,0
31,16.69924,90,0.01992519,0.010257,3.138481,3.859476,3,1.290817,0
134,27.01712,168.6901,0.03672886,0.001892965,6.564553,4.041968,2,1.331616,0
358,27.01712,258.6901,0.009838041,0.003955904,7.249339,4.538098,5,1.333684,0
605,12.60438,153.435,0.009477944,-0.01223185,3.635484,4.994552,3,1.367018,0
568,17.5484,71.56505,0.01830958,0.02871191,2.944566,2.305507,3,1.323664,0
370,26.56505,53.1301,-0.01241484,-0.01517061,10.49353,6.508524,3,1.329315,0
98,11.30993,180,0.01955429,0.00527298,1.980284,4.44536,2,1.297805,0
303,35.79576,303.6901,0.01810789,0.001198753,7.953757,3.012162,3,1.316266,0
71,35.26439,351.8699,0.003871235,-0.02029458,8.431253,3.407698,3,1.337028,1
102,28.3032,21.80141,0.01985317,0.01600864,6.615511,3.747609,1,1.291809,0
480,35.26439,8.130102,0.003698962,0.007333753,10.79161,4.641814,3,1.325412,0
538,39.50971,194.0362,-0.001357691,0.006875269,13.2396,4.879282,5,1.330413,1
727,35.79576,303.6901,0.004280778,-0.00978859,10.09067,4.201997,3,1.341386,0
18,12.60438,116.565,-0.006319195,-0.02949013,1.714449,2.88477,3,1.297757,0
352,55.26352,146.3099,-0.005401635,-0.008394752,15.98731,3.599524,3,1.309772,1
431,30.24626,149.0362,0.04389471,0.01128107,6.435197,3.136532,3,1.330984,1
91,19.82703,146.3099,-0.1088902,-0.05110978,14.09215,10.10703,5,1.29635,0
588,34.99202,90,0.003363574,0.007661816,12.70591,5.512327,3,1.323957,0
99,43.33172,122.0054,-0.001118608,-0.02914873,8.453494,3.970748,1,1.26406,0
70,11.30993,180,0.004674457,-0.007745746,1.861581,4.171389,5,1.297743,0
212,8.049467,225,-0.02405333,-0.01730531,0.001085062,10.00881,2,1.325686,0
98,42.16205,83.65981,0.01010024,0.000934307,12.17194,4.016984,2,1.343835,0
93,24.09484,243.435,0.004302817,0.001214761,5.313955,3.810527,5,1.298923,0
264,22.98977,135,-0.009280543,-0.0240593,4.580828,3.439966,3,1.302976,0
75,15.79317,135,0.03671591,0.01017984,2.80085,3.702128,3,1.277361,0
659,37.29208,156.8014,0.04461137,0.02434859,8.368821,2.98283,3,1.324906,0
204,26.56505,90,0.0165403,0.01656151,5.563865,3.336193,1,1.279218,0
87,22.98977,225,0.02147139,0.01990801,4.974932,3.821382,5,1.303621,0
142,19.82703,236.3099,0.0232265,-0.001154964,4.217518,4.075177,5,1.313491,0
93,15.79317,315,0.03046151,0.02195365,2.61479,3.358431,1,1.273855,0
414,26.56505,270,-0.02396894,-0.01199541,8.529127,5.472163,5,1.32619,0
192,19.82703,123.6901,0.02181838,0.01679856,4.150527,3.99512,1,1.334693,0
290,27.01712,11.30993,-0.01512354,0.006852059,10.49116,6.386213,5,1.367915,0
81,22.40687,345.9637,0.0036593,0.04599707,3.846297,2.921004,5,1.334122,0
26,26.56505,36.8699,-0.01998096,-0.05717847,3.856981,3.648213,5,1.096796,0
23,32.63194,51.34019,0.01432833,-0.01173296,7.813995,3.570649,2,1.267388,0
36,28.3032,21.80141,0.01998642,0.02691086,7.501816,4.376249,2,1.361087,0
26,31.31116,189.4623,0.007957118,0.01411228,9.760497,4.974205,1,1.285126,0
179,26.56505,270,0.01378705,-0.01102704,6.883667,4.400486,1,1.261839,0
185,31.31116,170.5377,0.01103516,0.002758789,8.828947,4.472667,3,1.359944,1
116,24.09484,333.4349,0.04227308,0.01290026,4.922873,3.428306,3,1.276932,0
193,12.60438,206.565,-0.02394905,-0.02571037,1.723782,3.751743,3,1.303094,1
52,28.3032,68.19859,0.001098333,0.001598811,8.526238,5.016265,2,1.098866,0
88,15.79317,225,0.02226745,0.0108368,4.624003,3.446689,1,1.232996,0
63,16.69924,90,-0.02687579,-0.01453687,4.615241,5.787601,5,1.337774,0
35,28.3032,111.8014,0.002887047,-0.02769906,5.447597,3.938346,5,1.324724,0
256,26.56505,270,0.02539344,0.03253747,5.70611,3.462415,3,1.351702,1
174,12.60438,296.5651,-0.03501767,-0.01182681,14.63985,11.96031,3,1.352075,0
294,33.85452,26.56505,-0.02244622,-0.01893318,9.94282,4.517146,3,1.306994,0
132,24.09484,243.435,0.02246169,0.01616013,6.261225,4.630724,5,1.294154,0
65,30.24626,239.0362,0.006601081,-0.01211896,6.760886,3.383389,2,1.354774,0
80,43.49152,288.4349,-0.0383086,-0.03893444,16.70431,5.390369,5,1.339951,0
630,42.67464,40.6013,0.009123269,-0.006354714,13.26957,4.367073,3,1.370192,0
536,33.85452,116.565,0.02609165,-0.00402134,7.931892,3.387351,3,1.359133,0
177,24.09484,296.5651,0.001223878,0.01257007,10.2683,7.10415,2,1.290068,0
415,19.82703,56.30993,0.028199,0.007662816,4.048125,3.870212,3,1.325328,1
367,26.56505,126.8699,0.02026291,0.004571074,5.853648,3.590053,3,1.330955,1
622,35.26439,81.8699,0.003099068,-0.005852974,11.79192,5.085043,3,1.326051,0
148,30.96376,270,-0.02712421,-0.01701397,13.7022,6.749208,3,1.110668,0
263,30.24626,210.9638,0.02012665,0.004704897,8.084736,4.277509,3,1.361383,1
162,17.5484,108.435,-0.005918941,-0.01618677,5.334654,6.14648,3,1.318115,0
80,30.96376,90,0.01456943,-0.01456882,8.387859,4.295352,2,1.32912,0
80,19.82703,303.6901,0.01584489,0.000705403,3.333644,2.899273,1,1.243246,0
246,29.49621,315,0.01423138,0.005078925,7.166834,3.853409,3,1.367781,0
181,15.79317,135,0.007147322,0.07280141,3.031519,4.097833,3,1.301182,0
42,24.09484,153.435,-0.005476669,0.005476669,6.747279,5.004541,3,1.285679,0
26,16.69924,270,0.04652939,-0.007908789,3.013237,3.655856,7,1.291396,1
257,45.83452,330.9454,-0.004720637,-0.0201048,16.07467,4.847418,3,1.355221,0
29,31.31116,170.5377,0.01361884,0.03051919,8.679297,4.387192,2,1.184485,1
